Date,Time,Open,High,Low,Close,Volume
2023-06-23,08:16:00,122.25,122.25,122.25,122.25,1092.0
2023-06-23,08:19:00,122.25,122.25,122.23,122.23,758.0
2023-06-23,08:20:00,122.24,122.34,122.24,122.34,2207.0
2023-06-23,08:21:00,122.3,122.35,122.3,122.35,1187.0
2023-06-23,08:23:00,122.35,122.4979,122.35,122.4979,8803.0
2023-06-23,08:25:00,122.35,122.35,122.35,122.35,8251.0
2023-06-23,08:27:00,122.33,122.57,122.33,122.57,10057.0
2023-06-23,08:29:00,122.45,122.45,122.4,122.4,1965.0
2023-06-23,08:31:00,122.34,122.34,122.34,122.34,790.0
2023-06-23,08:32:00,122.31,122.31,122.31,122.31,200.0
2023-06-23,08:33:00,122.3,122.3299,122.28,122.28,9443.0
2023-06-23,08:34:00,122.3,122.3,122.2,122.25,2561.0
2023-06-23,08:35:00,122.29,122.4389,122.29,122.3,6335.0
2023-06-23,08:36:00,122.3,122.3,122.2,122.2,4216.0
2023-06-23,08:37:00,122.16,122.16,122.03,122.06,3724.0
2023-06-23,08:38:00,122.03,122.03,122.03,122.03,1071.0
2023-06-23,08:39:00,122.0,122.1,122.0,122.1,5440.0
2023-06-23,08:40:00,122.1207,122.16,122.1207,122.16,682.0
2023-06-23,08:42:00,122.11,122.11,122.01,122.01,1346.0
2023-06-23,08:43:00,121.96,121.96,121.93,121.93,1566.0
2023-06-23,08:44:00,121.82,121.9194,121.7557,121.82,3115.0
2023-06-23,08:45:00,121.8,121.83,121.76,121.76,4062.0
2023-06-23,08:46:00,121.78,121.85,121.7,121.7,5307.0
2023-06-23,08:47:00,121.67,121.68,121.45,121.57,15011.0
